Date,Price,Open,High,Low,Vol.,Change %
2/20/2020,"1,626.20","1,620.00","1,632.00","1,612.60",15.70K,0.54%
2/19/2020,"1,617.50","1,610.20","1,621.50","1,608.10",6.16K,0.51%
2/18/2020,"1,609.30","1,590.40","1,613.80","1,587.50",17.65K,0.36%
2/17/2020,"1,603.60","1,585.10","1,608.20","1,581.80",414.24K,0.73%
2/14/2020,"1,591.90","1,585.30","1,593.60","1,581.90",16.79K,0.47%
2/13/2020,"1,584.50","1,574.60","1,587.00","1,574.50",4.72K,0.46%
2/12/2020,"1,577.30","1,576.70","1,579.20","1,570.50",17.80K,0.09%
2/11/2020,"1,575.90","1,581.60","1,583.10","1,570.90",12.95K,-0.60%
2/10/2020,"1,585.40","1,581.60","1,586.30","1,577.80",4.94K,0.39%
2/7/2020,"1,579.20","1,575.70","1,583.30","1,570.00",5.77K,0.22%
2/6/2020,"1,575.80","1,564.50","1,577.60","1,562.00",3.20K,0.45%
2/5/2020,"1,568.70","1,563.40","1,571.70","1,556.90",10.77K,0.47%
2/4/2020,"1,561.40","1,588.40","1,589.60","1,558.70",6.79K,-1.69%
2/3/2020,"1,588.30","1,603.60","1,603.90","1,579.10",3.91K,-0.35%
1/31/2020,"1,593.80","1,584.90","1,601.20","1,581.20",6.87K,-0.08%
1/30/2020,"1,595.10","1,587.30","1,596.50","1,583.10",13.36K,1.21%
1/29/2020,"1,576.00","1,572.00","1,583.00","1,567.90",238.02K,0.01%
1/28/2020,"1,575.80","1,587.10","1,588.50","1,570.40",194.66K,-0.50%
1/27/2020,"1,583.70","1,586.10","1,594.70","1,581.60",138.92K,0.35%
1/24/2020,"1,578.20","1,568.40","1,581.60","1,562.10",124.27K,0.42%
1/23/2020,"1,571.60","1,564.70","1,573.70","1,557.50",69.90K,0.56%
1/22/2020,"1,562.90","1,564.40","1,565.70","1,556.30",76.26K,-0.08%
1/21/2020,"1,564.10","1,564.20","1,574.80","1,552.10",68.33K,0.40%
1/20/2020,"1,557.90","1,557.30","1,568.80","1,546.00",462.62K,-0.55%
1/17/2020,"1,566.50","1,558.30","1,567.50","1,555.50",37.82K,0.64%
1/16/2020,"1,556.50","1,562.60","1,564.40","1,554.10",32.58K,-0.23%
1/15/2020,"1,560.10","1,552.90","1,564.80","1,552.90",44.84K,0.59%
1/14/2020,"1,550.90","1,555.40","1,555.60","1,542.80",43.90K,-0.39%
1/13/2020,"1,557.00","1,569.50","1,569.50","1,553.40",82.13K,-0.60%
1/10/2020,"1,566.40","1,560.10","1,570.30","1,553.00",47.51K,0.37%
1/9/2020,"1,560.60","1,564.30","1,568.30","1,547.40",35.81K,-0.38%
1/8/2020,"1,566.50","1,583.30","1,619.60","1,559.80",55.74K,-0.89%
1/7/2020,"1,580.50","1,573.10","1,585.30","1,563.30",45.63K,0.34%
1/6/2020,"1,575.10","1,572.20","1,595.70","1,568.90",48.64K,1.05%
1/3/2020,"1,558.70","1,537.90","1,562.20","1,536.70",19.72K,1.59%
1/2/2020,"1,534.30","1,527.50","1,540.10","1,526.00",19.19K,0.33%
12/31/2019,"1,529.30","1,523.80","1,534.50","1,523.80",18.81K,0.31%
12/30/2019,"1,524.60","1,521.90","1,525.00","1,519.60",6.88K,0.03%
12/27/2019,"1,524.10","1,521.90","1,525.60","1,518.00",10.68K,0.25%
12/26/2019,"1,520.30","1,509.80","1,523.00","1,508.00",7.83K,0.64%
12/24/2019,"1,510.60","1,495.50","1,510.80","1,494.10",5.11K,1.08%
12/23/2019,"1,494.40","1,487.20","1,495.70","1,487.20",2.46K,0.52%
12/20/2019,"1,486.60","1,488.60","1,490.40","1,485.20",1.45K,-0.23%
12/19/2019,"1,490.00","1,485.20","1,491.30","1,483.10",6.56K,0.38%
12/18/2019,"1,484.40","1,486.20","1,489.40","1,480.40",5.32K,-0.13%
12/17/2019,"1,486.40","1,486.00","1,490.50","1,484.30",10.20K,0.02%
12/16/2019,"1,486.10","1,485.80","1,490.00","1,483.40",2.83K,-0.05%
12/13/2019,"1,486.90","1,477.90","1,488.10","1,472.20",7.23K,0.61%
12/12/2019,"1,477.90","1,484.20","1,496.70","1,474.20",5.12K,-0.18%
12/11/2019,"1,480.60","1,474.30","1,487.80","1,472.70",13.02K,0.47%
12/10/2019,"1,473.70","1,471.60","1,478.80","1,469.70",8.28K,0.22%
12/9/2019,"1,470.50","1,469.00","1,475.20","1,469.00",4.90K,-0.01%
12/6/2019,"1,470.70","1,486.70","1,490.00","1,469.00",15.15K,-1.20%
12/5/2019,"1,488.60","1,486.50","1,491.00","1,483.40",4.69K,0.20%
12/4/2019,"1,485.60","1,488.80","1,495.20","1,482.30",15.90K,-0.29%
12/3/2019,"1,489.90","1,473.40","1,493.10","1,471.20",13.27K,1.04%
12/2/2019,"1,474.60","1,474.10","1,477.10","1,465.80",10.81K,-0.24%
11/29/2019,"1,478.10","1,467.80","1,478.30","1,464.50",4.58K,0.37%
11/28/2019,"1,472.70","1,461.20","1,472.90","1,459.10",272.34K,0.46%
11/27/2019,"1,466.00","1,473.70","1,473.90","1,464.50",15.69K,-0.10%
11/26/2019,"1,467.40","1,461.30","1,470.00","1,456.60",285.63K,0.25%
11/25/2019,"1,463.80","1,467.50","1,468.90","1,460.70",126.74K,-0.46%
11/22/2019,"1,470.50","1,470.90","1,480.30","1,468.10",81.55K,0.00%
11/21/2019,"1,470.50","1,481.30","1,482.70","1,469.40",75.50K,-0.71%
11/20/2019,"1,481.00","1,481.40","1,486.00","1,473.00",58.28K,-0.01%
11/19/2019,"1,481.20","1,477.90","1,482.60","1,471.80",35.81K,0.16%
11/18/2019,"1,478.80","1,475.10","1,481.10","1,463.30",33.19K,0.23%
11/15/2019,"1,475.40","1,478.70","1,478.90","1,469.80",31.13K,-0.32%
11/14/2019,"1,480.20","1,471.70","1,482.20","1,468.70",43.48K,0.68%
11/13/2019,"1,470.20","1,463.80","1,474.80","1,463.80",43.67K,0.66%
11/12/2019,"1,460.60","1,463.00","1,468.10","1,453.10",94.34K,-0.24%
11/11/2019,"1,464.10","1,466.70","1,474.10","1,455.90",46.58K,-0.39%
11/8/2019,"1,469.80","1,476.00","1,480.70","1,463.40",70.22K,-0.24%
11/7/2019,"1,473.30","1,498.80","1,500.70","1,468.40",138.19K,-1.80%
11/6/2019,"1,500.30","1,491.20","1,503.00","1,491.20",25.71K,0.64%
11/5/2019,"1,490.80","1,518.70","1,518.80","1,487.70",133.26K,-1.81%
11/4/2019,"1,518.30","1,522.90","1,524.00","1,513.60",24.62K,-0.01%
11/1/2019,"1,518.50","1,521.40","1,525.20","1,512.60",23.69K,-0.22%
10/31/2019,"1,521.80","1,504.70","1,523.70","1,503.30",19.34K,1.20%
10/30/2019,"1,503.80","1,496.90","1,506.00","1,490.30",28.48K,0.41%
10/29/2019,"1,497.70","1,501.90","1,504.00","1,492.80",23.59K,-0.35%
10/28/2019,"1,502.90","1,514.00","1,517.60","1,499.40",8.08K,-0.62%
10/25/2019,"1,512.30","1,512.90","1,527.80","1,510.30",7.87K,0.04%
10/24/2019,"1,511.70","1,501.30","1,513.70","1,497.60",4.63K,0.60%
10/23/2019,"1,502.70","1,498.40","1,506.20","1,498.00",3.70K,0.55%
10/22/2019,"1,494.50","1,494.90","1,498.70","1,491.00",4.54K,-0.03%
10/21/2019,"1,495.00","1,502.00","1,505.30","1,491.80",9.40K,-0.40%
10/18/2019,"1,501.00","1,502.00","1,504.10","1,495.30",5.96K,-0.28%
10/17/2019,"1,505.20","1,500.80","1,507.80","1,494.60",4.18K,0.29%
10/16/2019,"1,500.80","1,491.40","1,501.80","1,487.40",15.13K,0.70%
10/15/2019,"1,490.30","1,503.00","1,509.20","1,487.90",2.92K,-0.94%
10/14/2019,"1,504.40","1,499.20","1,508.30","1,494.10",6.09K,0.60%
10/11/2019,"1,495.50","1,505.50","1,514.60","1,484.90",8.89K,-0.81%
10/10/2019,"1,507.70","1,516.80","1,529.00","1,503.00",5.02K,-0.78%
10/9/2019,"1,519.60","1,517.50","1,524.00","1,512.00",4.53K,0.59%
10/8/2019,"1,510.70","1,506.00","1,522.00","1,500.80",4.44K,-0.03%
10/7/2019,"1,511.20","1,524.20","1,524.20","1,500.20",7.25K,-0.56%
10/4/2019,"1,519.70","1,518.00","1,527.90","1,508.20",10.99K,-0.05%
10/3/2019,"1,520.50","1,512.30","1,532.40","1,509.20",5.02K,0.40%
10/2/2019,"1,514.50","1,493.60","1,517.70","1,487.50",8.89K,1.26%
10/1/2019,"1,495.70","1,485.80","1,500.00","1,471.80",9.66K,1.09%
9/30/2019,"1,479.60","1,509.50","1,513.10","1,477.10",14.29K,-2.21%
9/27/2019,"1,513.10","1,518.20","1,520.50","1,500.50",12.37K,-0.14%
9/26/2019,"1,515.20","1,510.90","1,519.50","1,507.10",378.29K,0.19%
9/25/2019,"1,512.30","1,539.80","1,542.80","1,507.40",481.46K,-1.81%
9/24/2019,"1,540.20","1,529.80","1,543.30","1,522.80",424.86K,0.57%
9/23/2019,"1,531.50","1,521.50","1,534.40","1,517.90",359.88K,1.08%
9/20/2019,"1,515.10","1,506.80","1,524.50","1,505.30",284.39K,0.59%
9/19/2019,"1,506.20","1,502.00","1,512.10","1,496.30",291.30K,-0.63%
9/18/2019,"1,515.80","1,509.70","1,519.50","1,490.70",364.96K,0.16%
9/17/2019,"1,513.40","1,506.50","1,515.00","1,500.90",336.63K,0.13%
9/16/2019,"1,511.50","1,513.10","1,519.70","1,503.40",349.61K,0.80%
9/13/2019,"1,499.50","1,506.50","1,516.60","1,493.10",364.42K,-0.52%
9/12/2019,"1,507.40","1,504.90","1,532.20","1,496.80",491.47K,0.28%
9/11/2019,"1,503.20","1,493.90","1,506.20","1,492.90",308.79K,0.27%
9/10/2019,"1,499.20","1,507.00","1,509.10","1,492.10",397.92K,-0.79%
9/9/2019,"1,511.10","1,516.40","1,523.80","1,505.50",317.52K,-0.29%
9/6/2019,"1,515.50","1,525.60","1,536.20","1,510.70",544.87K,-0.66%
9/5/2019,"1,525.50","1,561.40","1,561.90","1,514.30",606.40K,-2.24%
9/4/2019,"1,560.40","1,556.00","1,566.20","1,542.60",412.35K,0.29%
9/3/2019,"1,555.90","1,535.20","1,558.90","1,528.00",554.83K,0.00%
9/2/2019,"1,555.90","1,535.20","1,558.90","1,528.00",554.83K,1.73%
8/30/2019,"1,529.40","1,536.90","1,541.90","1,525.60",330.85K,-0.49%
8/29/2019,"1,536.90","1,549.40","1,559.80","1,528.60",455.60K,-0.79%
8/28/2019,"1,549.10","1,551.80","1,556.60","1,541.40",353.91K,-0.17%
8/27/2019,"1,551.80","1,537.30","1,554.50","1,535.30",347.05K,0.95%
8/26/2019,"1,537.20","1,545.40","1,565.00","1,534.80",411.67K,-0.03%
8/23/2019,"1,537.60","1,508.80","1,540.30","1,503.00",473.00K,1.93%
8/22/2019,"1,508.50","1,512.40","1,514.60","1,502.10",279.41K,-0.48%
8/21/2019,"1,515.70","1,518.40","1,518.40","1,506.50",245.90K,0.00%
8/20/2019,"1,515.70","1,506.30","1,518.80","1,503.00",247.54K,0.27%
8/19/2019,"1,511.60","1,523.00","1,523.60","1,503.30",295.83K,-0.79%
8/16/2019,"1,523.60","1,533.90","1,538.60","1,513.90",322.46K,-0.50%
8/15/2019,"1,531.20","1,526.60","1,537.70","1,518.30",436.12K,0.22%
8/14/2019,"1,527.80","1,513.00","1,534.90","1,504.50",484.19K,0.90%
8/13/2019,"1,514.10","1,522.30","1,546.10","1,488.90",616.74K,-0.20%
8/12/2019,"1,517.20","1,509.20","1,531.50","1,498.60",355.10K,0.58%
8/9/2019,"1,508.50","1,515.90","1,521.10","1,506.20",332.61K,-0.07%
8/8/2019,"1,509.50","1,512.10","1,521.30","1,501.60",402.96K,-0.66%
8/7/2019,"1,519.60","1,486.70","1,522.70","1,484.30",651.55K,2.39%
8/6/2019,"1,484.20","1,481.10","1,486.80","1,468.20",381.92K,0.52%
8/5/2019,"1,476.50","1,451.20","1,481.80","1,448.80",534.19K,1.30%
8/2/2019,"1,457.50","1,457.50","1,461.90","1,442.50",493.05K,1.75%
8/1/2019,"1,432.40","1,425.60","1,458.20","1,412.10",587.56K,-0.38%
7/31/2019,"1,437.80","1,443.70","1,447.80","1,422.30",419.58K,-0.28%
7/30/2019,"1,441.80","1,439.50","1,445.70","1,434.80",259.62K,1.02%
7/29/2019,"1,427.20","1,425.80","1,434.70","1,421.40",10.86K,0.09%
7/26/2019,"1,425.90","1,422.30","1,431.40","1,419.40",11.29K,0.33%
7/25/2019,"1,421.20","1,433.00","1,440.60","1,417.70",12.74K,-0.63%
7/24/2019,"1,430.20","1,424.90","1,436.60","1,423.40",6.93K,0.14%
7/23/2019,"1,428.20","1,431.70","1,437.00","1,421.10",6.65K,-0.36%
7/22/2019,"1,433.40","1,434.90","1,437.20","1,430.00",5.04K,0.01%
7/19/2019,"1,433.20","1,455.10","1,460.30","1,427.60",11.80K,-0.09%
7/18/2019,"1,434.50","1,434.80","1,456.00","1,421.90",7.44K,0.34%
7/17/2019,"1,429.70","1,414.90","1,434.60","1,407.80",5.35K,0.85%
7/16/2019,"1,417.60","1,422.60","1,426.10","1,408.80",3.85K,-0.16%
7/15/2019,"1,419.90","1,424.00","1,427.60","1,415.70",3.14K,0.10%
7/12/2019,"1,418.50","1,412.30","1,425.00","1,411.50",2.03K,0.39%
7/11/2019,"1,413.00","1,427.10","1,435.60","1,409.80",3.70K,-0.41%
7/10/2019,"1,418.80","1,406.20","1,427.00","1,398.20",3.77K,0.85%
7/9/2019,"1,406.80","1,404.00","1,408.10","1,394.00",4.55K,0.04%
7/8/2019,"1,406.20","1,407.20","1,415.90","1,400.10",3.28K,-0.01%
7/5/2019,"1,406.30","1,429.60","1,432.60","1,395.00",4.43K,0.44%
7/4/2019,"1,400.10","1,421.60","1,426.80","1,388.60",577.38K,-1.89%
7/3/2019,"1,427.10","1,428.50","1,446.80","1,421.40",3.97K,0.91%
7/2/2019,"1,414.20","1,393.70","1,429.20","1,393.20",4.08K,1.35%
7/1/2019,"1,395.30","1,411.00","1,411.00","1,390.90",6.87K,-1.71%
6/28/2019,"1,419.60","1,418.70","1,433.50","1,414.60",1.91K,0.12%
6/27/2019,"1,417.90","1,417.60","1,420.80","1,407.50",4.28K,-0.23%
6/26/2019,"1,421.20","1,432.50","1,432.60","1,411.00",2.33K,-0.24%
6/25/2019,"1,424.60","1,428.60","1,447.00","1,421.80",3.53K,0.04%
6/24/2019,"1,424.10","1,411.90","1,430.70","1,409.80",1.95K,1.29%
6/21/2019,"1,405.90","1,398.60","1,420.90","1,392.30",2.03K,0.21%
6/20/2019,"1,402.90","1,370.20","1,403.40","1,367.30",3.23K,3.56%
6/19/2019,"1,354.70","1,355.80","1,372.20","1,351.00",1.47K,-0.14%
6/18/2019,"1,356.60","1,349.10","1,364.00","1,348.30",1.36K,0.58%
6/17/2019,"1,348.80","1,350.40","1,352.60","1,342.80",0.70K,-0.12%
6/14/2019,"1,350.40","1,353.70","1,367.80","1,347.50",3.06K,0.07%
6/13/2019,"1,349.50","1,343.00","1,352.50","1,342.30",0.90K,0.52%
6/12/2019,"1,342.50","1,336.40","1,347.60","1,336.40",1.33K,0.41%
6/11/2019,"1,337.00","1,338.00","1,339.20","1,329.60",1.14K,0.15%
6/10/2019,"1,335.00","1,347.90","1,347.90","1,334.70",1.78K,-1.24%
6/7/2019,"1,351.80","1,346.40","1,357.40","1,341.40",1.39K,0.25%
6/6/2019,"1,348.40","1,342.00","1,349.20","1,337.70",0.54K,0.68%
6/5/2019,"1,339.30","1,335.50","1,354.50","1,335.50",1.71K,0.36%
6/4/2019,"1,334.50","1,335.40","1,339.30","1,330.60",2.66K,0.06%
6/3/2019,"1,333.70","1,317.40","1,338.30","1,317.40",1.64K,1.28%
5/31/2019,"1,316.90","1,299.10","1,317.50","1,299.10",1.80K,1.43%
5/30/2019,"1,298.30","1,290.10","1,299.10","1,285.60",0.87K,0.93%
5/29/2019,"1,286.30","1,284.30","1,290.30","1,283.80",201.24K,0.30%
5/28/2019,"1,282.50","1,289.20","1,292.60","1,280.80",211.07K,0.42%
5/27/2019,"1,277.10","1,283.50","1,286.90","1,275.10",362.16K,-0.94%
5/24/2019,"1,289.20","1,288.90","1,290.30","1,285.80",77.73K,-0.14%
5/23/2019,"1,291.00","1,278.50","1,292.50","1,277.50",73.37K,0.90%
5/22/2019,"1,279.50","1,280.00","1,282.40","1,277.60",37.14K,0.05%
5/21/2019,"1,278.80","1,283.00","1,283.10","1,274.60",39.30K,-0.32%
5/20/2019,"1,282.90","1,282.30","1,284.40","1,279.10",40.74K,0.12%
5/17/2019,"1,281.40","1,292.60","1,294.60","1,280.40",19.97K,-0.82%
5/16/2019,"1,292.00","1,303.20","1,305.10","1,289.90",19.65K,-0.90%
5/15/2019,"1,303.70","1,303.40","1,307.50","1,299.30",17.97K,0.12%
5/14/2019,"1,302.10","1,306.60","1,310.10","1,300.10",16.55K,-0.43%
5/13/2019,"1,307.70","1,293.70","1,308.00","1,288.30",44.19K,1.11%
5/10/2019,"1,293.30","1,290.90","1,296.00","1,289.80",28.70K,0.16%
5/9/2019,"1,291.20","1,288.00","1,295.10","1,286.40",36.98K,0.30%
5/8/2019,"1,287.40","1,291.50","1,298.70","1,286.50",27.53K,-0.33%
5/7/2019,"1,291.60","1,288.80","1,293.10","1,285.10",25.23K,0.14%
5/6/2019,"1,289.80","1,287.10","1,292.80","1,284.10",10.35K,0.20%
5/3/2019,"1,287.20","1,277.50","1,289.70","1,275.00",8.82K,0.74%
5/2/2019,"1,277.80","1,284.70","1,285.10","1,273.20",27.37K,-0.96%
5/1/2019,"1,290.20","1,291.10","1,295.40","1,281.20",8.12K,-0.12%
4/30/2019,"1,291.70","1,287.60","1,294.00","1,287.50",5.55K,0.33%
4/29/2019,"1,287.50","1,294.70","1,294.70","1,285.90",4.92K,-0.56%
4/26/2019,"1,294.80","1,285.60","1,296.80","1,282.60",5.39K,0.71%
4/25/2019,"1,285.70","1,283.80","1,290.50","1,281.70",3.60K,0.02%
4/24/2019,"1,285.40","1,279.90","1,286.60","1,276.40",5.03K,0.48%
4/23/2019,"1,279.20","1,283.20","1,284.20","1,274.00",21.34K,-0.35%
4/22/2019,"1,283.70","1,283.90","1,287.60","1,282.00",1.03K,0.13%
4/18/2019,"1,282.00","1,282.10","1,285.40","1,278.90",2.80K,-0.06%
4/17/2019,"1,282.80","1,285.40","1,287.90","1,281.40",3.34K,-0.03%
4/16/2019,"1,283.20","1,297.00","1,297.40","1,281.70",6.09K,-1.09%
4/15/2019,"1,297.40","1,300.50","1,301.00","1,291.40",6.25K,-0.29%
4/12/2019,"1,301.20","1,302.00","1,305.00","1,299.80",2.67K,0.15%
4/11/2019,"1,299.30","1,318.10","1,318.80","1,299.00",4.33K,-1.56%
4/10/2019,"1,319.90","1,314.50","1,320.70","1,311.00",5.55K,0.43%
4/9/2019,"1,314.30","1,308.30","1,316.10","1,307.50",4.22K,0.49%
4/8/2019,"1,307.90","1,302.50","1,313.80","1,301.80",3.37K,0.48%
4/5/2019,"1,301.70","1,302.70","1,303.60","1,294.30",3.96K,0.11%
4/4/2019,"1,300.30","1,301.40","1,304.50","1,290.90",9.90K,-0.08%
4/3/2019,"1,301.30","1,302.80","1,304.80","1,298.80",3.91K,-0.01%
4/2/2019,"1,301.40","1,298.30","1,303.00","1,296.00",5.42K,0.08%
4/1/2019,"1,300.30","1,302.90","1,307.50","1,297.20",1.81K,-0.32%
3/29/2019,"1,304.50","1,301.10","1,310.40","1,297.60",2.98K,0.24%
3/28/2019,"1,301.40","1,320.50","1,323.20","1,299.50",5.57K,-1.18%
3/27/2019,"1,316.90","1,321.70","1,325.20","1,313.70",201.61K,-0.34%
3/26/2019,"1,321.40","1,328.30","1,329.30","1,318.50",122.60K,-0.57%
3/25/2019,"1,329.00","1,319.70","1,330.80","1,317.00",85.90K,0.78%
3/22/2019,"1,318.70","1,315.40","1,320.90","1,312.80",79.64K,0.39%
3/21/2019,"1,313.60","1,318.60","1,326.30","1,309.10",61.63K,0.44%
3/20/2019,"1,307.80","1,311.80","1,323.30","1,304.30",55.44K,-0.37%
3/19/2019,"1,312.70","1,309.40","1,316.90","1,308.20",34.04K,0.38%
3/18/2019,"1,307.70","1,308.30","1,312.70","1,304.30",24.63K,-0.09%
3/15/2019,"1,308.90","1,301.90","1,312.30","1,300.10",39.41K,0.58%
3/14/2019,"1,301.40","1,315.60","1,316.60","1,299.00",31.49K,-1.09%
3/13/2019,"1,315.80","1,307.90","1,317.90","1,307.30",33.49K,0.87%
3/12/2019,"1,304.50","1,300.10","1,308.80","1,298.60",37.83K,0.53%
3/11/2019,"1,297.60","1,305.50","1,305.60","1,297.10",34.47K,-0.64%
3/8/2019,"1,306.00","1,293.20","1,307.70","1,292.20",33.72K,1.02%
3/7/2019,"1,292.80","1,293.50","1,296.10","1,287.50",51.05K,-0.11%
3/6/2019,"1,294.20","1,295.20","1,298.10","1,290.90",13.12K,0.23%
3/5/2019,"1,291.20","1,294.10","1,297.00","1,288.50",18.12K,-0.22%
3/4/2019,"1,294.00","1,301.00","1,304.60","1,290.30",13.64K,-0.90%
3/1/2019,"1,305.80","1,322.00","1,323.20","1,297.80",32.36K,-1.28%
2/28/2019,"1,322.70","1,328.00","1,335.00","1,320.60",8.31K,-0.39%
2/27/2019,"1,327.90","1,337.70","1,338.00","1,325.00",18.90K,-0.55%
2/26/2019,"1,335.20","1,336.00","1,338.80","1,332.10",8.87K,-0.07%
2/25/2019,"1,336.10","1,336.90","1,341.40","1,334.00",4.22K,-0.25%
2/22/2019,"1,339.40","1,332.40","1,342.00","1,330.30",8.27K,0.38%
2/21/2019,"1,334.30","1,348.10","1,350.70","1,330.00",6.33K,-1.48%
2/20/2019,"1,354.40","1,350.30","1,356.00","1,346.80",4.04K,0.23%
2/19/2019,"1,351.30","1,331.10","1,351.40","1,330.50",5.59K,0.48%
2/18/2019,"1,344.80","1,325.00","1,345.00","1,323.80",348.64K,1.23%
2/15/2019,"1,328.50","1,322.00","1,332.20","1,320.70",2.83K,0.61%
2/14/2019,"1,320.40","1,316.70","1,323.70","1,311.30",3.61K,-0.09%
2/13/2019,"1,321.60","1,321.30","1,328.00","1,314.90",5.40K,0.09%
2/12/2019,"1,320.40","1,317.10","1,324.60","1,317.10",3.90K,0.15%
2/11/2019,"1,318.40","1,324.60","1,324.90","1,313.70",4.95K,-0.50%
2/8/2019,"1,325.00","1,320.50","1,325.90","1,318.20",6.48K,0.33%
2/7/2019,"1,320.70","1,317.20","1,322.20","1,313.20",5.73K,-0.02%
2/6/2019,"1,320.90","1,325.70","1,326.10","1,316.60",2.26K,-0.37%
2/5/2019,"1,325.80","1,322.40","1,327.30","1,321.50",4.21K,0.00%
2/4/2019,"1,325.80","1,329.00","1,329.50","1,319.30",2.89K,-0.21%
2/1/2019,"1,328.60","1,332.10","1,334.20","1,327.20",3.62K,-0.23%
1/31/2019,"1,331.60","1,332.00","1,337.20","1,328.80",4.30K,0.73%
1/30/2019,"1,321.90","1,323.20","1,334.90","1,320.00",8.29K,0.51%
1/29/2019,"1,315.20","1,308.50","1,317.10","1,307.80",185.54K,0.45%
1/28/2019,"1,309.30","1,308.50","1,309.80","1,302.70",126.08K,0.39%
1/25/2019,"1,304.20","1,286.00","1,309.30","1,284.80",90.11K,1.42%
1/24/2019,"1,285.90","1,288.30","1,290.00","1,281.50",70.66K,-0.33%
1/23/2019,"1,290.20","1,290.80","1,292.10","1,284.00",62.35K,0.05%
1/22/2019,"1,289.50","1,287.50","1,291.10","1,282.10",73.64K,0.48%
1/21/2019,"1,283.40","1,280.70","1,285.00","1,276.00",318.85K,-0.43%
1/18/2019,"1,288.90","1,298.30","1,298.60","1,286.30",32.33K,-0.75%
1/17/2019,"1,298.70","1,300.50","1,301.30","1,294.80",19.83K,-0.12%
1/16/2019,"1,300.30","1,295.90","1,301.90","1,294.10",17.57K,0.42%
1/15/2019,"1,294.90","1,298.90","1,301.30","1,293.10",27.92K,-0.24%
1/14/2019,"1,298.00","1,294.50","1,303.10","1,294.40",42.25K,0.15%
1/11/2019,"1,296.10","1,294.10","1,302.10","1,293.90",33.60K,0.16%
1/10/2019,"1,294.00","1,301.30","1,304.30","1,293.20",39.62K,-0.35%
1/9/2019,"1,298.50","1,292.60","1,301.30","1,287.30",30.71K,0.47%
1/8/2019,"1,292.40","1,296.40","1,297.20","1,286.70",38.26K,-0.31%
1/7/2019,"1,296.40","1,293.30","1,303.20","1,290.70",12.45K,0.33%
1/4/2019,"1,292.20","1,301.40","1,306.50","1,284.60",11.88K,-0.69%
1/3/2019,"1,301.20","1,293.50","1,302.80","1,292.80",15.28K,0.83%
1/2/2019,"1,290.50","1,291.40","1,297.00","1,287.00",14.46K,0.22%
12/31/2018,"1,287.70","1,289.60","1,292.60","1,285.80",11.64K,-0.12%
12/28/2018,"1,289.30","1,283.80","1,289.90","1,283.10",4.61K,0.15%
12/27/2018,"1,287.40","1,275.90","1,287.70","1,275.60",5.52K,0.64%
12/26/2018,"1,279.20","1,279.20","1,288.30","1,274.00",4.22K,0.09%
12/24/2018,"1,278.00","1,266.30","1,279.90","1,266.30",3.90K,1.09%
12/21/2018,"1,264.20","1,270.00","1,272.30","1,263.30",5.35K,-0.78%
12/20/2018,"1,274.20","1,253.30","1,276.30","1,252.50",10.10K,0.92%
12/19/2018,"1,262.60","1,259.90","1,268.20","1,251.60",5.06K,0.22%
12/18/2018,"1,259.80","1,256.10","1,260.20","1,255.20",10.50K,0.14%
12/17/2018,"1,258.00","1,247.40","1,258.30","1,245.90",5.21K,0.84%
12/14/2018,"1,247.50","1,252.20","1,253.30","1,242.50",3.72K,-0.49%
12/13/2018,"1,253.60","1,257.20","1,257.60","1,250.80",3.89K,-0.21%
12/12/2018,"1,256.20","1,254.30","1,258.50","1,253.50",4.90K,0.22%
12/11/2018,"1,253.40","1,256.20","1,261.00","1,252.60",7.13K,-0.18%
12/10/2018,"1,255.60","1,261.50","1,262.30","1,253.20",5.92K,-0.25%
12/7/2018,"1,258.70","1,249.00","1,261.90","1,249.00",7.94K,0.73%
12/6/2018,"1,249.60","1,249.80","1,255.60","1,246.00",5.32K,0.08%
12/5/2018,"1,248.60","1,250.60","1,250.60","1,244.80",1.64K,-0.31%
12/4/2018,"1,252.50","1,242.50","1,253.30","1,241.90",3.67K,0.56%
12/3/2018,"1,245.50","1,233.30","1,246.10","1,233.00",2.38K,1.11%
11/30/2018,"1,231.80","1,235.10","1,236.70","1,227.80",2.62K,-0.36%
11/29/2018,"1,236.30","1,232.90","1,240.50","1,232.90",3.08K,0.53%
11/28/2018,"1,229.80","1,220.90","1,233.80","1,216.80",209.03K,0.81%
11/27/2018,"1,219.90","1,228.50","1,231.70","1,217.80",135.21K,-0.72%
11/26/2018,"1,228.70","1,230.40","1,234.50","1,228.00",142.17K,-0.03%
11/23/2018,"1,229.10","1,232.80","1,235.50","1,226.20",62.61K,0.48%
11/22/2018,"1,223.20","1,227.80","1,229.20","1,220.30",240.35K,-0.86%
11/21/2018,"1,233.80","1,228.70","1,236.70","1,226.20",53.07K,0.55%
11/20/2018,"1,227.00","1,230.70","1,235.40","1,226.10",46.66K,-0.33%
11/19/2018,"1,231.10","1,229.00","1,232.20","1,224.50",34.54K,0.17%
11/16/2018,"1,229.00","1,220.30","1,232.10","1,220.30",30.63K,0.65%
11/15/2018,"1,221.10","1,217.70","1,222.80","1,213.30",16.27K,0.42%
11/14/2018,"1,216.00","1,209.70","1,223.20","1,204.00",23.06K,0.72%
11/13/2018,"1,207.30","1,207.70","1,211.30","1,202.40",35.58K,-0.17%
11/12/2018,"1,209.40","1,216.00","1,218.00","1,206.60",30.63K,-0.43%
